Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Giá (triệu đồng/m2),Tỉnh/Thành phố
"Đường Hiệp Nhất, Phường 4, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 4,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,42,138.0952381,Hồ Chí Minh
"Đường Tân Hương, Phường Tân Quý, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Tân Quý,"Nhà mặt phố, mặt tiền",,2,,56,101.7857143,Hồ Chí Minh
"Phường 15, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 15,,Đã có sổ,4,4,83,83.13253012,Hồ Chí Minh
"Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Phước,,Đã có sổ,3,3,52,107.6923077,Hồ Chí Minh
"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",,Phường Nghĩa Đô,"Nhà mặt phố, mặt tiền",,5,,45,137.7777778,Hà Nội
"Đường Số 15, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",Quận 2,Phường Bình Trưng Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,71,88.73239437,Hồ Chí Minh
"Đường Hiệp Bình, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Chánh,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,56,119.6428571,Hồ Chí Minh
"Đường Số 793, Phường Tân Hưng, Quận 7, Hồ Chí Minh",Quận 7,Phường Tân Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,65,143.0769231,Hồ Chí Minh
"Dự án T&T Millennia City Long Hậu, Xã Long Hậu, Cần Giuộc, Long An",,,Nhà phố liền kề,Hợp đồng mua bán,3,5,240,30.83333333,Long An
"318/, Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Phường 11,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,30,120,Hồ Chí Minh
"Đường Nguyễn Thiệu Lâu, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Hiệp Tân,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,82,100,Hồ Chí Minh
"Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Hòa Thạnh,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,72,104.1666667,Hồ Chí Minh
"Kiệt 267 Núi Thành, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",,Phường Hòa Cường Bắc,,,3,3,43,90.46511628,Đà Nẵng
"Phố Cự Lộc, Phường Thượng Đình, Thanh Xuân, Hà Nội",,Phường Thượng Đình,,Đã có sổ,4,3,38,161.8421053,Hà Nội
"Phường Hạ Đình, Thanh Xuân, Hà Nội",,Phường Hạ Đình,,Đã có sổ,4,4,39,157.6923077,Hà Nội
"Đường Củ Chi, Phường Vĩnh Hải, Nha Trang, Khánh Hòa",,Phường Vĩnh Hải,"Nhà mặt phố, mặt tiền",Đã có sổ,3,5,60,126,Khánh Hòa
"Đường Tân Hương, Phường Tân Quý, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Tân Quý,"Nhà mặt phố, mặt tiền",Đã có sổ,3,2,35,134.2857143,Hồ Chí Minh
"Đường Vĩnh Phú 33, Phường Vĩnh Phú, Thuận An, Bình Dương",,Phường Vĩnh Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,1,3,97,36.08247423,Bình Dương
"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",,Phường Ngọc Thụy,"Nhà mặt phố, mặt tiền",Đã có sổ,1,1,110,77.27272727,Hà Nội
"Đường Thống Nhất, Phường Tân Thành, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Tân Thành,"Nhà mặt phố, mặt tiền",Đã có sổ,,3,60,81.66666667,Hồ Chí Minh
"Đường Bình Nhâm 31, Phường Bình Nhâm, Thuận An, Bình Dương",,Phường Bình Nhâm,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,32.5,41.53846154,Bình Dương
"Đường Đồng Khởi, Phường Tân Tiến, Biên Hòa, Đồng Nai",,Phường Tân Tiến,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,84,113.0952381,Đồng Nai
"Đường Đồng Khởi, Phường Trảng Dài, Biên Hòa, Đồng Nai",,Phường Trảng Dài,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,95,41.05263158,Đồng Nai
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Biên Hòa, Đồng Nai",,Phường Tân Hiệp,"Nhà mặt phố, mặt tiền",Đã có sổ,1,3,136,31.61764706,Đồng Nai
"Đường Đồng Khởi, Phường Tân Mai, Biên Hòa, Đồng Nai",,Phường Tân Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,,2,186,33.33333333,Đồng Nai
"Đường Nguyễn Văn Linh, Phường Thạch Bàn, Long Biên, Hà Nội",,Phường Thạch Bàn,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,31,148.3870968,Hà Nội
"Đường Phú Đô, Phường Phú Đô, Nam Từ Liêm, Hà Nội",,Phường Phú Đô,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,48,200,Hà Nội
"Đường Mã Lò, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông A,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,64,91.40625,Hồ Chí Minh
"Đường  Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh",Quận 8,Phường 5,"Nhà mặt phố, mặt tiền",Đã có sổ,3,2,40.4,153.4653465,Hồ Chí Minh
"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",,Phường Dịch Vọng,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,40,196.25,Hà Nội
"Đường Tô Hiệu, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",,Phường Hòa Minh,"Nhà mặt phố, mặt tiền",Đã có sổ,,,152,53.94736842,Đà Nẵng
"95, Đường Lê Văn Lương, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",Quận 7,Phường Tân Kiểng,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,61.2,99.67320261,Hồ Chí Minh
"Đường Thạnh Lộc 44, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",Quận 12,Phường Thạnh Lộc,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,80,62.5,Hồ Chí Minh
"Đường Quốc Lộ 1, Xã Ninh Lộc, Ninh Hòa, Khánh Hòa",,,"Nhà mặt phố, mặt tiền",Đã có sổ,,1,175,9.714285714,Khánh Hòa
"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Hồ Chí Minh",Quận 12,Phường An Phú Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,60.5,90.90909091,Hồ Chí Minh
"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội",,Phường Tân Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,45,120,Hà Nội
"Ngõ 99, Đường Trương Định, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",,Phường Hoàng Văn Thụ,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,28,125,Hà Nội
"Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh",Quận 3,Phường 10,"Nhà mặt phố, mặt tiền",,4,4,48,200,Hồ Chí Minh
"Đường T15, Phường An Phú Đông, Quận 12, Hồ Chí Minh",Quận 12,Phường An Phú Đông,"Nhà mặt phố, mặt tiền",,3,4,95,44.21052632,Hồ Chí Minh
"Đường 6, Xã Phụng Châu, Chương Mỹ, Hà Nội",,,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,35,60,Hà Nội
"Đường Thạnh Lộc 17, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",Quận 12,Phường Thạnh Lộc,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,117,70.94017094,Hồ Chí Minh
"Phố Phố Vọng, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",,Phường Đồng Tâm,,Đã có sổ,4,4,43,200,Hà Nội
"Khu đô thị mới La Khê, La Khê, Hà Đông, Hà Nội",,,,Đã có sổ,,,76.4,116.4921466,Hà Nội
"Đường Nguyễn Tường Loan, Phường Nghĩa Xá, Lê Chân, Hải Phòng",,Phường Nghĩa Xá,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,52,83.65384615,Hải Phòng
"Đường Phùng Thị Chinh, Phường Phù Liễn, Kiến An, Hải Phòng",,Phường Phù Liễn,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,52,36.53846154,Hải Phòng
"Đường 18B, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa A,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,75,88,Hồ Chí Minh
"Đường Ngô Quyền, Phường Máy Chai, Ngô Quyền, Hải Phòng",,Phường Máy Chai,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,44.1,98.63945578,Hải Phòng
"Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông A,"Nhà mặt phố, mặt tiền",Đã có sổ,3,6,120,73.33333333,Hồ Chí Minh
"Đường Gò Xoài, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa A,"Nhà mặt phố, mặt tiền",Đã có sổ,1,3,48,121.875,Hồ Chí Minh
"Đường Lê Văn Quới, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,44,106.8181818,Hồ Chí Minh
"Đường Vành Đai Trong, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông B,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,80,124.875,Hồ Chí Minh
"Đường Lạc Long Quân, Phường 8, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 8,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,31,150.9677419,Hồ Chí Minh
"Đường Hoàng Bích Sơn, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",,Phường Phước Mỹ,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,102.5,78.04878049,Đà Nẵng
"Đường Vườn Chuối, Phường 4, Quận 3, Hồ Chí Minh",Quận 3,Phường 4,"Nhà mặt phố, mặt tiền",Đã có sổ,5,5,30,193.3333333,Hồ Chí Minh
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Tân Sơn Nhì,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,44,95.45454545,Hồ Chí Minh
"Đường Nguyễn Thị Tồn, Phường Bửu Hòa, Biên Hòa, Đồng Nai",,Phường Bửu Hòa,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,67,41.79104478,Đồng Nai
"Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",,Phường Việt Hưng,,Đã có sổ,5,3,33,137.8787879,Hà Nội
"Phường Nhân Chính, Thanh Xuân, Hà Nội",,Phường Nhân Chính,,Đã có sổ,4,,38,161.8421053,Hà Nội
"Ngõ 63, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,Phường Mỹ Đình 2,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,35,150,Hà Nội
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Tân Sơn Nhì,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,44,95.45454545,Hồ Chí Minh
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Phú Thạnh,"Nhà mặt phố, mặt tiền",Đã có sổ,5,6,52,143.2692308,Hồ Chí Minh
"Phường Phước Long, Nha Trang, Khánh Hòa",,Phường Phước Long,,,3,3,86,81.39534884,Khánh Hòa
"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Hồ Chí Minh",Quận 7,Phường Bình Thuận,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,102,83.33333333,Hồ Chí Minh
"Dự án Lovera Premier, Đường Trịnh Quang Nghị, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",,,Nhà phố liền kề,Đã có sổ,,,75,133.3333333,Hồ Chí Minh
"Phố Khâm Thiên, Phường Khâm Thiên, Đống Đa, Hà Nội",,Phường Khâm Thiên,,,6,3,30,189.3333333,Hà Nội
"Phường Bình Chuẩn, Thuận An, Bình Dương",,Phường Bình Chuẩn,,Đã có sổ,3,3,67,48.50746269,Bình Dương
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",Quận 7,Phường Phú Thuận,"Nhà mặt phố, mặt tiền",Đã có sổ,5,8,96,84.89583333,Hồ Chí Minh
"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội",,Phường Phú Đô,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,38,169.7368421,Hà Nội
"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội",,Phường Phú Đô,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,34,205.5882353,Hà Nội
"Đường Mỹ Đình 1, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,Phường Mỹ Đình 1,"Nhà mặt phố, mặt tiền",Đã có sổ,6,4,42,226.1904762,Hà Nội
"Phố Chùa Quỳnh, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",,Phường Thanh Lương,,,,,41,131.7073171,Hà Nội
"Đường Phú Đô, Phường Phú Đô, Nam Từ Liêm, Hà Nội",,Phường Phú Đô,"Nhà mặt phố, mặt tiền",,4,4,53,164.1509434,Hà Nội
"Dự án Trần Anh Riverside, Đường Tỉnh lộ 824, Thị trấn Bến Lức, Bến Lức, Long An",,,Nhà phố liền kề,Đã có sổ,3,5,153,17.64705882,Long An
"Dự án Lavilla Green City, Đường Hùng Vương, Phường 6, Tân An, Long An",,Phường 6,Nhà phố liền kề,,3,4,100,36.5,Long An
"Phố Pháo Đài Láng, Phường Láng Thượng, Đống Đa, Hà Nội",,Phường Láng Thượng,,Đã có sổ,5,3,35,195.7142857,Hà Nội
"Đường Huỳnh Văn Bánh, Phường 15, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 15,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,40,125,Hồ Chí Minh
"Đường Bình Chuẩn 72, Phường Bình Chuẩn, Thuận An, Bình Dương",,Phường Bình Chuẩn,"Nhà mặt phố, mặt tiền",Đã có sổ,2,4,113,34.42477876,Bình Dương
"Đường Quốc lộ 6, Xã Phụng Châu, Chương Mỹ, Hà Nội",,,"Nhà mặt phố, mặt tiền",,4,3,40,57,Hà Nội
"Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông A,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,68,88.08823529,Hồ Chí Minh
"Đường Liên Xã, Xã Phụng Châu, Chương Mỹ, Hà Nội",,,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,38,65.78947368,Hà Nội
"Đường Hoàng Công, Phường Kiến Hưng, Hà Đông, Hà Nội",,Phường Kiến Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,50,178,Hà Nội
"Đường Lai Xá, Xã Kim Chung, Hoài Đức, Hà Nội",,,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,42,161.9047619,Hà Nội
"Đường 6, Xã Phụng Châu, Chương Mỹ, Hà Nội",,,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,35,72.57142857,Hà Nội
"Đường 6, Xã Phụng Châu, Chương Mỹ, Hà Nội",,,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,38,59.21052632,Hà Nội
"Đường Quốc lộ 6, Xã Phụng Châu, Chương Mỹ, Hà Nội",,,"Nhà mặt phố, mặt tiền",Đã có sổ,3,,35,65.71428571,Hà Nội
"Dự án Sim City, Đường Lò Lu, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",Quận 9,Phường Trường Thạnh,Nhà phố liền kề,,4,,86,61.62790698,Hồ Chí Minh
"Xã Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh",,,,,2,,196,24.23469388,Hồ Chí Minh
"Phường Nhân Chính, Thanh Xuân, Hà Nội",,Phường Nhân Chính,,Đã có sổ,4,4,38,161.8421053,Hà Nội
"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",,Phường Nghĩa Đô,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,31,183.8709677,Hà Nội
"Đường Hồ Văn Long, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo,"Nhà mặt phố, mặt tiền",Đã có sổ,,2,40,47.5,Hồ Chí Minh
"Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",Quận 2,Phường Bình Trưng Tây,,Đã có sổ,1,1,60,53.33333333,Hồ Chí Minh
"Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",Quận 2,Phường  Thạnh Mỹ Lợi,,Đã có sổ,3,2,38.1,91.86351706,Hồ Chí Minh
"Đường 18, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",Quận 2,Phường  Thạnh Mỹ Lợi,"Nhà mặt phố, mặt tiền",Đã có sổ,2,4,87.3,79.03780069,Hồ Chí Minh
"Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Phường 11,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,37,160.8108108,Hồ Chí Minh
"Đường Lạc Long Quân, Phường Thụy Khuê, Tây Hồ, Hà Nội",,Phường Thụy Khuê,"Nhà mặt phố, mặt tiền",Đã có sổ,3,,48,197.9166667,Hà Nội
"Đường Nguyễn Hồng Đào, Phường 14, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 14,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,33,263.6363636,Hồ Chí Minh
"Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",Quận 2,Phường Bình Trưng Tây,,Đã có sổ,4,3,51.5,122.3300971,Hồ Chí Minh
"Đường Trường Lưu, Phường Long Trường, Quận 9, Hồ Chí Minh",Quận 9,Phường Long Trường,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,50,90,Hồ Chí Minh
"Đường Lê Đức Thọ, Phường 6, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 6,"Nhà mặt phố, mặt tiền",,4,5,66,119.6969697,Hồ Chí Minh
"Hẻm 100, Đường Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh",Quận 8,Phường 5,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,110,69.09090909,Hồ Chí Minh
"Đường Huỳnh Văn Bánh, Phường 12, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 12,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,34,152.9411765,Hồ Chí Minh
"Đường Hòa Hưng, Phường 12, Quận 10, Hồ Chí Minh",Quận 10,Phường 12,"Nhà mặt phố, mặt tiền",Đã có sổ,4,5,34,176.1764706,Hồ Chí Minh
"Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 13,"Nhà mặt phố, mặt tiền",Đã có sổ,3,2,8,236.25,Hồ Chí Minh
"Đường Đào Trinh Nhất, Phường Linh Tây, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Tây,"Nhà mặt phố, mặt tiền",Đã có sổ,1,3,103.6,82.04633205,Hồ Chí Minh
"Đường Số 22, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,4,7,75,133.3333333,Hồ Chí Minh
"Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 13,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,56,160.7142857,Hồ Chí Minh
"Đường Phan Văn Trị, Phường 14, Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Phường 14,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,60,90.83333333,Hồ Chí Minh
"Đường Quang Trung, Phường 10, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 10,"Nhà mặt phố, mặt tiền",Đã có sổ,3,2,42,103.0952381,Hồ Chí Minh
"Phố Nghĩa Dũng, Phường Phúc Xá, Ba Đình, Hà Nội",,Phường Phúc Xá,,Đã có sổ,4,,33,142.4242424,Hà Nội
"Đường Cầu Đơ, Phường Vạn Phúc, Hà Đông, Hà Nội",,Phường Vạn Phúc,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,35,217.1428571,Hà Nội
"Đường  Phan Đăng Lưu, Phường 1, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 1,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,61,104.9180328,Hồ Chí Minh
"Đường Nguyễn Kiệm, Phường 3, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 3,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,54,111.1111111,Hồ Chí Minh
"Đường Nguyễn Thái Sơn, Phường 4, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 4,"Nhà mặt phố, mặt tiền",Đã có sổ,1,4,61,81.96721311,Hồ Chí Minh
"Đường Lam Sơn, Phường 5, Phú Nhuận, Hồ Chí Minh.",Quận Phú Nhuận,Phường 5,"Nhà mặt phố, mặt tiền",Đã có sổ,2,6,81,80.24691358,Hồ Chí Minh.
"Đường Số 12, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa A,"Nhà mặt phố, mặt tiền",Đã có sổ,1,4,80,77.5,Hồ Chí Minh
"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",,Phường Nghĩa Đô,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,40,175,Hà Nội
"Đường Cách Mạng Tháng Tám, Phường 4, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 4,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,45,128.8888889,Hồ Chí Minh
"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",,Phường Lĩnh Nam,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,35,138.5714286,Hà Nội
"Đường Đông Thiên, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",,Phường Vĩnh Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,23,152.173913,Hà Nội
"Đường Ngô Trọng Thiên, Phường Hải Cảng, Quy Nhơn, Bình Định",,Phường Hải Cảng,"Nhà mặt phố, mặt tiền",Đã có sổ,,1,50,72,Bình Định
"Phố Vạn Kiếp, Phường Thượng Lý, Hồng Bàng, Hải Phòng",,Phường Thượng Lý,,Đã có sổ,,2,30,48.33333333,Hải Phòng
"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Thanh Trì, Hà Nội",,,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,36,79.16666667,Hà Nội
