Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Giá (triệu đồng/m2),Tỉnh/Thành phố
"Đường Nguyễn Viết Xuân, Phường Thủy Phương, Thị xã Hương Thủy, Thừa Thiên Huế",,Phường Thủy Phương,"Nhà ngõ, hẻm",Đã có sổ,,,84,9,Thừa Thiên Huế
Đường Phạm Văn Đồng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,3,,60,142,#VALUE!
"113/89, 113/89 Đường An Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,"Nhà mặt phố, mặt tiền",Đã có sổ,,2,60,23,Tp Hồ Chí Minh
"Hậu Ái, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",Huyện Hoài Đức,Xã Vân Canh,"Nhà ngõ, hẻm",Đã có sổ,4,1,31,58,Hà Nội
"Đường ĐT 743, Phường Bình Chuẩn, Thị xã Thuận An, Bình Dương",,Phường Bình Chuẩn,"Nhà mặt phố, mặt tiền",Đã có sổ,2,4,80,31,Bình Dương
"ngoc thuy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Ngọc Thụy,"Nhà ngõ, hẻm",Đã có sổ,4,,35,77,Hà Nội
"Đường 31, Phường An Phú, Quận 2, Tp Hồ Chí Minh",Quận 2,Phường An Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,2,4,80,187,Tp Hồ Chí Minh
Đường Đào Duy Từ,,,"Nhà ngõ, hẻm",Đã có sổ,2,,86,46,#VALUE!
"Đường Yên Phúc, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,Nhà biệt thự,Đã có sổ,,,216,87,Hà Nội
"Đường Tân Xuân 6, Xã Tân Xuân, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,Xã Tân Xuân,"Nhà ngõ, hẻm",Đã có sổ,,2,36,34,Tp Hồ Chí Minh
"86/34 đường số 14, phường 08, Gò vấp, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 3,"Nhà ngõ, hẻm",Đã có sổ,1,2,72,72,Tp Hồ Chí Minh
"Dường Hội Bài-Châu Pha, Xã Tân Hoà, Thị xã Phú Mỹ, Bà Rịa - Vũng Tàu",,Xã Tân Hoà,"Nhà ngõ, hẻm",Đã có sổ,,,140,2,Bà Rịa - Vũng Tàu
"Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",Quận Tân Bình,Phường 15,"Nhà ngõ, hẻm",Đã có sổ,3,4,69,97,Tp Hồ Chí Minh
"Đường Hoàng Hoa Thám, Phường 10, Thành phố Đà Lạt, Lâm Đồng",,Phường 10,"Nhà ngõ, hẻm",Đã có sổ,,,300,22,Lâm Đồng
"DX, Đường Quốc lộ 14||16824, Thị trấn Chơn Thành, Huyện Chơn Thành, Bình Phước",Huyện Chơn Thành,,"Nhà ngõ, hẻm",Đã có sổ,,,210,2,Bình Phước
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,Nhà phố liền kề,Đã có sổ,4,5,80,68,Tp Hồ Chí Minh
"Đường Bùi Thị Xuân, Phường 2, Thành phố Đà Lạt, Lâm Đồng",,Phường 2,Nhà phố liền kề,Đã có sổ,,,345,92,Lâm Đồng
"đường hẻm ô tô 4 và 7 chổ vào được, Xã Vĩnh Phương, Thành phố Nha Trang, Khánh Hòa",,Xã Vĩnh Phương,"Nhà ngõ, hẻm",Đã có sổ,,,148,7,Khánh Hòa
"Đường Số 980, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Phú Hữu,"Nhà ngõ, hẻm",Đã có sổ,6,,66,54,Tp Hồ Chí Minh
"10, Đường Quốc Lộ 50, Xã Tân Kim, Huyện Cần Giuộc, Long An",Huyện Cần Giuộc,Xã Tân Kim,"Nhà ngõ, hẻm",Đã có sổ,,,100,4,Long An
"số 9 ngõ 169/52, Đường Hoàng Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tân Mai,"Nhà ngõ, hẻm",Đã có sổ,5,,30,96,Hà Nội
"Đường Nguyễn Văn Linh, Phường Long Tuyền, Quận Bình Thuỷ, Cần Thơ",Quận Bình Thuỷ,Phường Long Tuyền,"Nhà ngõ, hẻm",Đã có sổ,,,67,22,Cần Thơ
"Đường Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Quan Hoa,"Nhà ngõ, hẻm",Đã có sổ,,5,65,98,Hà Nội
"CHƯƠNG DƯƠNG, Phường Linh Chiểu, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Linh Chiểu,"Nhà ngõ, hẻm",Đã có sổ,2,4,64,93,Tp Hồ Chí Minh
"Đường Quang Trung, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 12,"Nhà mặt phố, mặt tiền",Đã có sổ,,,38,102,Tp Hồ Chí Minh
"hẻm 246/26, Đường Quốc Lộ 51||17075, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",,Phường Phước Tân,"Nhà mặt phố, mặt tiền",Đã có sổ,,,78,12,Đồng Nai
"Số 4, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",,Phường Thới Hòa,"Nhà mặt phố, mặt tiền",Đã có sổ,,,125,9,Bình Dương
"ngã tư Thiên Đàng, Xã Bình Thạnh, Huyện Bình Sơn, Quảng Ngãi",Huyện Bình Sơn,Xã Bình Thạnh,"Nhà mặt phố, mặt tiền",Đã có sổ,,,730,2,Quảng Ngãi
"Đường Số 36, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Chánh,"Nhà mặt phố, mặt tiền",Đã có sổ,2,4,522,115,Tp Hồ Chí Minh
"Tầm Vu, Phường Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,Phường Hưng Lợi,"Nhà ngõ, hẻm",Đã có sổ,,3,48,38,Cần Thơ
"Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 12,"Nhà ngõ, hẻm",Đã có sổ,2,4,63,122,Tp Hồ Chí Minh
"325, Đường Phú Định, Phường 16, Quận 8, Tp Hồ Chí Minh",Quận 8,Phường 16,"Nhà ngõ, hẻm",Giấy tờ khác,,,39,39,Tp Hồ Chí Minh
"Đường Quang Trung, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,5,,35,85,Hà Nội
"63.14, Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Trung,"Nhà ngõ, hẻm",Đã có sổ,,4,40,180,Hà Nội
"Đường Song Hành, Phường An Phú, Quận 2, Tp Hồ Chí Minh",Quận 2,Phường An Phú,"Nhà ngõ, hẻm",Đang chờ sổ,,,40,49,Tp Hồ Chí Minh
"An Sơn, Xã An Sơn, Thị xã Thuận An, Bình Dương",,Xã An Sơn,Nhà biệt thự,Đã có sổ,1,,1203,16,Bình Dương
"35/9 hẻm 9, Đường Nhật Tảo, Phường Lê Bình, Quận Cái Răng, Cần Thơ",Quận Cái Răng,Phường Lê Bình,"Nhà mặt phố, mặt tiền",Đã có sổ,,2,105,21,Cần Thơ
"Đường 3 mặt tiền gần khu địa đạo Lợi Thuận, Xã Lợi Thuận, Huyện Bến Cầu, Tây Ninh",Huyện Bến Cầu,Xã Lợi Thuận,"Nhà mặt phố, mặt tiền",Đã có sổ,,,877,3,Tây Ninh
"T15, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường An Phú Đông,"Nhà ngõ, hẻm",Đã có sổ,,3,90,35,Tp Hồ Chí Minh
"Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Phú Hữu,"Nhà ngõ, hẻm",Đã có sổ,,,1586,53,Tp Hồ Chí Minh
"Đường Trần Hưng Đạo, Phường 5, thành phố Vị Thanh, Hậu Giang",,Phường 5,"Nhà ngõ, hẻm",Đã có sổ,,,100,5,Hậu Giang
"Đường 15, Phường Bình Chiểu, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Bình Chiểu,"Nhà ngõ, hẻm",Đã có sổ,,,86,15,Tp Hồ Chí Minh
"Đường Nam Hòa, Phường Nam Hải, Quận Hải An, Hải Phòng",Quận Hải An,Phường Nam Hải,"Nhà ngõ, hẻm",Đã có sổ,3,3,55,31,Hải Phòng
"Đường Kim Ngưu, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,4,,40,91,Hà Nội
"Đường Bùi Hữu Nghĩa, Phường Long Tuyền, Quận Bình Thuỷ, Cần Thơ",Quận Bình Thuỷ,Phường Long Tuyền,"Nhà ngõ, hẻm",Đã có sổ,,,170,7,Cần Thơ
"Hẻm 219, Hẻm 219 Đường số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa,"Nhà ngõ, hẻm",Đã có sổ,,2,170,26,Tp Hồ Chí Minh
"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường Thạnh Lộc,Nhà phố liền kề,Đã có sổ,2,4,85,53,Tp Hồ Chí Minh
"Đường Nguyễn Duy Năng, Phường Thọ Xương, Thành phố Bắc Giang, Bắc Giang",,Phường Thọ Xương,"Nhà ngõ, hẻm",Đã có sổ,2,,40,12,Bắc Giang
"68, Đường Quang Tiến, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Đại Mỗ,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,31,112,Hà Nội
"Đường Tỉnh lộ 10A, Xã Phú Xuân, Huyện Phú Vang, Thừa Thiên Huế",Huyện Phú Vang,Xã Phú Xuân,"Nhà mặt phố, mặt tiền",Đã có sổ,,2,104,14,Thừa Thiên Huế
"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1,"Nhà ngõ, hẻm",Đã có sổ,,1,45,122,Hà Nội
"HẺM 534, Phường Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,Phường Hưng Lợi,"Nhà ngõ, hẻm",Đã có sổ,,,45,41,Cần Thơ
"Phú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Phú Thượng,"Nhà ngõ, hẻm",Đã có sổ,4,,40,60,Hà Nội
"Đường tĩnh 835, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Xã Bình Chánh,"Nhà mặt phố, mặt tiền",Đã có sổ,1,,40,10,Tp Hồ Chí Minh
"Đường D13, Phường Hưng Thạnh, Quận Cái Răng, Cần Thơ",Quận Cái Răng,Phường Hưng Thạnh,"Nhà mặt phố, mặt tiền",Đã có sổ,,,80,30,Cần Thơ
"Đường Ngã Ba Lăn Xi, Phường Tân Định, Thị xã Bến Cát, Bình Dương",,Phường Tân Định,"Nhà mặt phố, mặt tiền",Đã có sổ,,,253,9,Bình Dương
"Đường Lý Thường Kiệt, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Phường Dĩ An,"Nhà mặt phố, mặt tiền",Đã có sổ,9,,88,60,Bình Dương
"Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Phường 25,"Nhà ngõ, hẻm",Đã có sổ,2,3,62,116,Tp Hồ Chí Minh
"Đường Phan Thanh Giản, Phường Lái Thiêu, Thị xã Thuận An, Bình Dương",,Phường Lái Thiêu,"Nhà ngõ, hẻm",Đã có sổ,,,102,10,Bình Dương
"Đường Đinh Tiên Hoàng, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Phường Tam Thuận,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,50,114,Đà Nẵng
"Đường Ngô Quyền, Phường 6, Quận 10, Tp Hồ Chí Minh",Quận 10,Phường 6,"Nhà ngõ, hẻm",Đã có sổ,2,,34,197,Tp Hồ Chí Minh
"Đường Quốc Lộ 1, Xã Mỹ Yên, Huyện Bến Lức, Long An",Huyện Bến Lức,Xã Mỹ Yên,"Nhà mặt phố, mặt tiền",Đã có sổ,,,32,6,Long An
"Khu đô thị Geleximco Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà mặt phố, mặt tiền",Đã có sổ,3,,31,45,Hà Nội
"Đường Võ Văn Kiệt, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",,Phường Định Hoà,"Nhà mặt phố, mặt tiền",Đã có sổ,1,3,2671,11,Bình Dương
"Đường Hà Nội, Phường Phú Nhuận, Thành phố Huế, Thừa Thiên Huế",,Phường Phú Nhuận,"Nhà ngõ, hẻm",Đã có sổ,2,4,64,49,Thừa Thiên Huế
"Đường Mỹ Phước Tân Vạn, Phường Bình An, Thị xã Dĩ An, Bình Dương",,Phường Bình An,"Nhà ngõ, hẻm",Đã có sổ,,,201,18,Bình Dương
"Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Phường Hòa Khánh Nam,"Nhà ngõ, hẻm",Đã có sổ,,2,81,19,Đà Nẵng
"An Phú 05, Phường An Phú, Thị xã Thuận An, Bình Dương",,Phường An Phú,"Nhà ngõ, hẻm",Đã có sổ,,,84,10,Bình Dương
"Đường Số 4, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 16,"Nhà ngõ, hẻm",Đã có sổ,1,,30,99,Tp Hồ Chí Minh
"Đường Huỳnh Tấn Phát, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Phường Đông Hòa,"Nhà mặt phố, mặt tiền",Đã có sổ,2,,83,43,Bình Dương
"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Yên Sở,"Nhà ngõ, hẻm",Đã có sổ,4,1,33,69,Hà Nội
"Đường Nguyễn Chế Nghĩa, Phường 13, Quận 8, Tp Hồ Chí Minh",Quận 8,Phường 13,"Nhà ngõ, hẻm",Đã có sổ,,,39,94,Tp Hồ Chí Minh
"Đường Nguyễn Như Hạnh, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Phường Hòa Minh,"Nhà ngõ, hẻm",Đã có sổ,,3,84,25,Đà Nẵng
"Đường Ngô Sĩ Liên, Phường Đức Thắng, Thành phố Phan Thiết, Bình Thuận",,Phường Đức Thắng,"Nhà mặt phố, mặt tiền",Đã có sổ,2,,100,65,Bình Thuận
"Đường Đại Cồ Việt, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đống Mác,"Nhà mặt phố, mặt tiền",Đã có sổ,,,100,17,Hà Nội
"Đường An Thạnh 8, Phường An Thạnh, Thị xã Thuận An, Bình Dương",,Phường An Thạnh,"Nhà mặt phố, mặt tiền",Đã có sổ,,,120,10,Bình Dương
"Đường Số 13, Phường Long Bình, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Long Bình,"Nhà mặt phố, mặt tiền",Đã có sổ,,,649,84,Tp Hồ Chí Minh
"Thuận giao 16, Phường Thuận Giao, Thị xã Thuận An, Bình Dương",,Phường Thuận Giao,"Nhà mặt phố, mặt tiền",Đã có sổ,,2,150,9,Bình Dương
"Đường Lệ Mật, Phường Việt Hưng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Việt Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,42,95,Hà Nội
"169/52, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Văn Thụ,"Nhà ngõ, hẻm",Đã có sổ,5,,30,96,Hà Nội
"Đường 7B, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",,Phường Mỹ Phước,Nhà phố liền kề,Đã có sổ,,,78,12,Bình Dương
"Đường Quốc Lộ 51, Xã Phước Thái, Huyện Long Thành, Đồng Nai",Huyện Long Thành,Xã Phước Thái,Nhà phố liền kề,Đã có sổ,,,100,13,Đồng Nai
"đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",Quận 8,Phường 5,Nhà phố liền kề,Đã có sổ,,,100,47,Tp Hồ Chí Minh
"Thuan giao 23, Phường Thuận Giao, Thị xã Thuận An, Bình Dương",,Phường Thuận Giao,Nhà phố liền kề,Đang chờ sổ,,,100,19,Bình Dương
"Đường Đại Cồ Việt, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đống Mác,Nhà phố liền kề,Đã có sổ,,,503,17,Hà Nội
"Đường An Thạnh 8, Phường An Thạnh, Thị xã Thuận An, Bình Dương",,Phường An Thạnh,Nhà phố liền kề,Đã có sổ,,,120,10,Bình Dương
"Đường Số 13, Phường Long Bình, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Long Bình,Nhà phố liền kề,Đã có sổ,,,649,84,Tp Hồ Chí Minh
"Thuận giao 16, Phường Thuận Giao, Thị xã Thuận An, Bình Dương",,Phường Thuận Giao,"Nhà mặt phố, mặt tiền",Đã có sổ,,2,150,9,Bình Dương
"Đường Lệ Mật, Phường Việt Hưng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Việt Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,42,95,Hà Nội
"169/52, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Văn Thụ,"Nhà ngõ, hẻm",Đã có sổ,5,,30,96,Hà Nội
"Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,"Nhà ngõ, hẻm",Đã có sổ,3,4,51,43,Tp Hồ Chí Minh
"Đường Phan Tứ, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Phường Mỹ An,"Nhà ngõ, hẻm",Đã có sổ,,,101,42,Đà Nẵng
"Đường Quốc Lộ 17, Xã Kim Sơn, Huyện Gia Lâm, Hà Nội",Huyện Gia Lâm,Xã Kim Sơn,"Nhà ngõ, hẻm",Đã có sổ,,,50,18,Hà Nội
"long tuyền, Phường Long Tuyền, Quận Bình Thuỷ, Cần Thơ",Quận Bình Thuỷ,Phường Long Tuyền,"Nhà ngõ, hẻm",Đã có sổ,,,73,4,Cần Thơ
"Đường Bằng Liệt, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Đại Kim,"Nhà ngõ, hẻm",Đã có sổ,5,2,30,101,Hà Nội
"Đường Nguyễn Ái Quốc, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",,Phường Tân Phong,"Nhà ngõ, hẻm",Giấy tờ khác,1,,55,10,Đồng Nai
"Đường 10, Phường Phước Hải, Thành phố Nha Trang, Khánh Hòa",,Phường Phước Hải,"Nhà ngõ, hẻm",Đang chờ sổ,,,100,32,Khánh Hòa
"Đường Tân Chánh Hiệp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường Thạnh Lộc,"Nhà ngõ, hẻm",Đã có sổ,,,225,3,Tp Hồ Chí Minh
"Đường Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Quận 7,Phường Phú Thuận,"Nhà ngõ, hẻm",Đã có sổ,1,,56,21,Tp Hồ Chí Minh
"Đường Nguyễn Oanh, Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 6,"Nhà mặt phố, mặt tiền",Đã có sổ,3,,60,76,Tp Hồ Chí Minh
"Đường Lâm Quang Ky, Phường Vĩnh Lạc, Thành phố Rạch Giá, Kiên Giang",,Phường Vĩnh Lạc,"Nhà mặt phố, mặt tiền",Đã có sổ,,,4001,12,Kiên Giang
"Đường Hữu Nghị, Phường Bình Hòa, Thị xã Thuận An, Bình Dương",,Phường Bình Hòa,"Nhà mặt phố, mặt tiền",Đang chờ sổ,,2,4001,31,Bình Dương
"102/42, đường 3/2, Phường Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,Phường Hưng Lợi,"Nhà ngõ, hẻm",Đã có sổ,,,1237,24,Cần Thơ
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Phường Bình Thắng,"Nhà ngõ, hẻm",Đã có sổ,,1,1237,21,Bình Dương
"Đường Lam Sơn, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Quận Tân Bình,Phường 2,"Nhà ngõ, hẻm",Đã có sổ,5,,1237,278,Tp Hồ Chí Minh
"Bùi Trang Chước, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",Quận Cẩm Lệ,Phường Hòa Xuân,"Nhà ngõ, hẻm",Đã có sổ,,,100,37,Đà Nẵng
"Đường Nơ Trang Long, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Phường 11,"Nhà ngõ, hẻm",Đã có sổ,2,2,31,90,Tp Hồ Chí Minh
"KIM NGƯU, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Thanh Nhàn,"Nhà ngõ, hẻm",Đã có sổ,,,189,66,Hà Nội
"99, đường đoàn thị điểm, Phường Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,Phường Xuân Khánh,"Nhà ngõ, hẻm",Đã có sổ,,2,62,46,Cần Thơ
"O CHỢ DỪA, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà mặt phố, mặt tiền",Đã có sổ,4,2,64,445,Hà Nội
"8/8b, Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hoà A,"Nhà ngõ, hẻm",Đã có sổ,2,2,24,110,Tp Hồ Chí Minh
"Đường Đa Mặn 3, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Phường Khuê Mỹ,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,85,43,Đà Nẵng
"Đường Số 8, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",,Phường Mỹ Phước,"Nhà mặt phố, mặt tiền",Đã có sổ,,,300,4,Bình Dương
"Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 10,"Nhà ngõ, hẻm",Đã có sổ,1,2,44,89,Tp Hồ Chí Minh
"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM.",Quận 9,Phường Long Thạnh Mỹ,"Nhà ngõ, hẻm",Đang chờ sổ,,2,44,40,TP HCM.
"võ thị nghị, Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,Xã Tân Phú Trung,"Nhà mặt phố, mặt tiền",Giấy tờ khác,4,,72,13,Tp Hồ Chí Minh
"Đường Cách Mạng Tháng Tám, Phường 15, Quận 10, Tp Hồ Chí Minh",Quận 10,Phường 15,"Nhà ngõ, hẻm",Đã có sổ,2,,25,142,Tp Hồ Chí Minh
"Đường Tỉnh lộ 909, Xã Phú Đức, Huyện Long Hồ, Vĩnh Long",Huyện Long Hồ,Xã Phú Đức,"Nhà ngõ, hẻm",Đã có sổ,,,2274,3,Vĩnh Long
"Đường Bình Chuẩn 17, Phường Bình Chuẩn, Thị xã Thuận An, Bình Dương",,Phường Bình Chuẩn,"Nhà ngõ, hẻm",Đã có sổ,,,80,15,Bình Dương
"Đường Nguyễn Trãi, Phường Lái Thiêu, Thị xã Thuận An, Bình Dương",,Phường Lái Thiêu,"Nhà ngõ, hẻm",Đã có sổ,1,3,80,14,Bình Dương
"Đường Suối Dinh, Xã Tây Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,Xã Tây Hoà,"Nhà ngõ, hẻm",Đã có sổ,,,125,5,Đồng Nai
"đường số 25, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Chánh,"Nhà ngõ, hẻm",Đã có sổ,,,56,6,Tp Hồ Chí Minh
"196, 196 Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",Quận 8,Phường 4,"Nhà ngõ, hẻm",Đang chờ sổ,,2,56,25,Tp Hồ Chí Minh
