Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Giá (triệu đồng/m2),Tỉnh/Thành phố
"Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Trương Định,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,42.0,90.48,Hà Nội
"Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Quỳnh Lôi,"Nhà ngõ, hẻm",Không rõ,1.0,4.0,22.0,90.91,Hà Nội
"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hoà,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,60.0,80.0,Hà Nội
"Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Thụy Khuê,"Nhà ngõ, hẻm",Đã có sổ,1.0,4.0,102.0,77.45,Hà Nội
"Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,Nhà phố liền kề,Đã có sổ,4.0,4.0,35.0,75.71,Hà Nội
"Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,41.0,75.61,Hà Nội
"Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Trung,"Nhà ngõ, hẻm",Không rõ,1.0,4.0,37.0,69.73,Hà Nội
"Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,"Nhà ngõ, hẻm",Không rõ,5.0,2.0,38.0,92.11,Hà Nội
"Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thượng Đình,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,5.0,205.0,146.34,Hà Nội
"Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,8.0,57.0,129.82,Hà Nội
"Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Thịnh Quang,"Nhà ngõ, hẻm",Đã có sổ,1.0,4.0,62.0,104.84,Hà Nội
"Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,1.0,4.0,87.0,122.53,Hà Nội
"Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Vĩnh Hưng,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,37.0,81.08,Hà Nội
"Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Lĩnh Nam,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,31.0,85.48,Hà Nội
"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hoà,Nhà phố liền kề,Đã có sổ,1.0,4.0,50.0,118.0,Hà Nội
"Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Phương Canh,Nhà phố liền kề,Đã có sổ,4.0,4.0,40.0,56.25,Hà Nội
"Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 2,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,70.0,85.71,Hà Nội
"Phường Phương Liên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Phương Liên,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,36.0,110.56,Hà Nội
"Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Vĩnh Hưng,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,32.0,67.19,Hà Nội
"Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà mặt phố, mặt tiền",Không rõ,1.0,2.0,60.0,65.0,Hà Nội
"Phường Bưởi, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Bưởi,"Nhà ngõ, hẻm",Đã có sổ,7.0,11.0,65.0,192.31,Hà Nội
"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,45.0,124.44,Hà Nội
"Phường Láng Thượng, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Thượng,"Nhà mặt phố, mặt tiền",Không rõ,1.0,4.0,35.0,114.29,Hà Nội
"Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,1.0,5.0,39.0,110.26,Hà Nội
"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,35.0,94.29,Hà Nội
"Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Cầu Dền,"Nhà ngõ, hẻm",Không rõ,1.0,4.0,35.0,74.29,Hà Nội
"Phường Phương Liên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Phương Liên,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,36.0,110.56,Hà Nội
"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,35.0,102.86,Hà Nội
"Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,Nhà biệt thự,Giấy tờ khác,1.0,6.0,154.0,116.88,Hà Nội
"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,45.0,140.0,Hà Nội
"Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Phương Liệt,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,35.0,145.71,Hà Nội
"Phường Quang Trung, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Quang Trung,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,25.0,116.0,Hà Nội
"Phường Văn Miếu, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Văn Miếu,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,27.0,92.59,Hà Nội
"Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Cầu Diễn,"Nhà ngõ, hẻm",Đã có sổ,1.0,3.0,32.0,93.75,Hà Nội
"Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Đình,Nhà phố liền kề,Không rõ,1.0,4.0,30.0,88.33,Hà Nội
"Phường Láng Thượng, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Thượng,"Nhà ngõ, hẻm",Đã có sổ,1.0,6.0,41.0,134.15,Hà Nội
"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,45.0,115.56,Hà Nội
"Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Bách Khoa,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,38.0,78.95,Hà Nội
"Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Bạch Mai,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,32.0,68.75,Hà Nội
"Phường Long Biên, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Long Biên,"Nhà mặt phố, mặt tiền",Đã có sổ,6.0,6.0,52.0,107.69,Hà Nội
"Phường Định Công, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Định Công,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,35.0,88.57,Hà Nội
"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,33.0,118.18,Hà Nội
"Phường Khương Thượng, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khương Thượng,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,45.0,100.0,Hà Nội
"Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà mặt phố, mặt tiền",Đã có sổ,1.0,1.0,61.0,63.93,Hà Nội
"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,30.0,48.67,Hà Nội
"Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát,"Nhà ngõ, hẻm",Không rõ,1.0,4.0,79.0,34.18,Hà Nội
"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Nghĩa Đô,"Nhà ngõ, hẻm",Không rõ,5.0,4.0,50.0,92.0,Hà Nội
"Phường Phương Liên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Phương Liên,"Nhà ngõ, hẻm",Không rõ,1.0,6.0,50.0,90.0,Hà Nội
"Phường Xuân Khanh, Thị xã Sơn Tây, Hà Nội",Thị xã Sơn Tây,Phường Xuân Khanh,"Nhà ngõ, hẻm",Đã có sổ,2.0,5.0,148.0,9.12,Hà Nội
"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,5.0,5.0,55.0,103.27,Hà Nội
"Phường Thổ Quan, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Thổ Quan,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,34.0,72.06,Hà Nội
"Phường Định Công, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Định Công,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,50.0,72.0,Hà Nội
"Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Văn Thụ,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,40.0,100.0,Hà Nội
"Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Thụy Khuê,"Nhà ngõ, hẻm",Đã có sổ,2.0,3.0,60.0,51.67,Hà Nội
"Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đống Mác,"Nhà ngõ, hẻm",Không rõ,1.0,5.0,50.0,68.0,Hà Nội
"Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Văn Thụ,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,40.0,75.0,Hà Nội
"Phường Định Công, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Định Công,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,32.0,76.56,Hà Nội
"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,38.0,105.26,Hà Nội
"Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu,"Nhà ngõ, hẻm",Đã có sổ,6.0,4.0,38.0,100.0,Hà Nội
"Phường Ngọc Hà, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Ngọc Hà,Nhà biệt thự,Đã có sổ,1.0,4.0,200.0,102.5,Hà Nội
"Phường Bưởi, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Bưởi,Nhà biệt thự,Đã có sổ,7.0,6.0,70.0,178.57,Hà Nội
"Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu,"Nhà ngõ, hẻm",Đã có sổ,7.0,4.0,60.0,158.33,Hà Nội
"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,1.0,8.0,41.0,101.22,Hà Nội
"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Không rõ,1.0,4.0,40.0,80.0,Hà Nội
"Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Lĩnh Nam,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,32.0,76.56,Hà Nội
"Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,41.0,80.49,Hà Nội
"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,33.0,150.0,Hà Nội
"Phường Khâm Thiên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khâm Thiên,"Nhà ngõ, hẻm",Đã có sổ,3.0,2.0,40.0,87.5,Hà Nội
"Phường Liễu Giai, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Liễu Giai,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,27.0,96.3,Hà Nội
"Phường Khương Thượng, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khương Thượng,"Nhà ngõ, hẻm",Không rõ,1.0,2.0,31.0,100.0,Hà Nội
"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà ngõ, hẻm",Không rõ,1.0,5.0,50.0,150.0,Hà Nội
"Phường Đức Giang, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Đức Giang,"Nhà mặt phố, mặt tiền",Đã có sổ,1.0,5.0,52.0,103.85,Hà Nội
"Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,1.0,4.0,32.0,68.75,Hà Nội
"Phường Phú Lương, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lương,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,32.0,53.13,Hà Nội
"Phường Bồ Đề, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Bồ Đề,"Nhà mặt phố, mặt tiền",Không rõ,1.0,2.0,64.0,75.0,Hà Nội
"Phường Cống Vị, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Cống Vị,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,25.0,170.0,Hà Nội
"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hoà,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,35.0,94.29,Hà Nội
"Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Thanh Nhàn,"Nhà ngõ, hẻm",Không rõ,1.0,4.0,32.0,85.94,Hà Nội
"Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,46.0,94.57,Hà Nội
"Phường Trung Liệt, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Trung Liệt,"Nhà ngõ, hẻm",Đã có sổ,5.0,2.0,23.0,108.7,Hà Nội
"Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La,"Nhà mặt phố, mặt tiền",Không rõ,1.0,4.0,60.0,133.33,Hà Nội
"Phường Trung Liệt, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Trung Liệt,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,60.0,141.67,Hà Nội
"Phường Hàng Bột, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Hàng Bột,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,20.0,108.0,Hà Nội
"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,38.0,90.79,Hà Nội
"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Đại Mỗ,"Nhà ngõ, hẻm",Đã có sổ,1.0,2.0,31.0,84.84,Hà Nội
"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà mặt phố, mặt tiền",Không rõ,1.0,4.0,70.0,154.29,Hà Nội
"Phường Phúc Xá, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Phúc Xá,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,30.0,99.33,Hà Nội
"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Liệt,Nhà phố liền kề,Đã có sổ,1.0,4.0,45.0,77.78,Hà Nội
"Phường Đức Giang, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Đức Giang,Nhà biệt thự,Đã có sổ,1.0,4.0,200.0,67.5,Hà Nội
"Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ngã Tư Sở,"Nhà mặt phố, mặt tiền",Đã có sổ,6.0,4.0,210.0,28.1,Hà Nội
"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,49.0,177.55,Hà Nội
"Phường Khương Mai, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Mai,"Nhà ngõ, hẻm",Không rõ,1.0,4.0,50.0,72.0,Hà Nội
"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Xuân Đỉnh,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,80.0,106.25,Hà Nội
"Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Lĩnh Nam,"Nhà ngõ, hẻm",Đã có sổ,1.0,4.0,30.0,71.67,Hà Nội
"Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Phương Liệt,"Nhà ngõ, hẻm",Không rõ,1.0,4.0,60.0,110.0,Hà Nội
"Phường Long Biên, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Long Biên,"Nhà ngõ, hẻm",Đã có sổ,1.0,2.0,31.0,50.0,Hà Nội
"Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Bạch Mai,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,35.0,94.29,Hà Nội
"Phường Quảng An, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Quảng An,"Nhà ngõ, hẻm",Đã có sổ,1.0,4.0,68.0,111.76,Hà Nội
"Phường Đức Thắng, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Đức Thắng,"Nhà mặt phố, mặt tiền",Đã có sổ,1.0,8.0,98.0,97.96,Hà Nội
"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,1.0,3.0,36.0,152.78,Hà Nội
"Phường Gia Thụy, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Gia Thụy,"Nhà ngõ, hẻm",Đã có sổ,1.0,2.0,48.0,56.25,Hà Nội
"Phường Đội Cấn, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Đội Cấn,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,50.0,87.0,Hà Nội
"Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Trung,"Nhà mặt phố, mặt tiền",Không rõ,1.0,5.0,50.0,69.8,Hà Nội
"Phường Trung Tự, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Trung Tự,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,35.0,71.43,Hà Nội
"Phường Long Biên, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Long Biên,Nhà phố liền kề,Đã có sổ,1.0,2.0,42.0,75.0,Hà Nội
"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,35.0,108.57,Hà Nội
"Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ngã Tư Sở,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,65.0,72.31,Hà Nội
"Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 1,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,50.0,88.0,Hà Nội
"Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Lĩnh Nam,"Nhà ngõ, hẻm",Đã có sổ,8.0,11.0,55.0,94.18,Hà Nội
"Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Trương Định,"Nhà ngõ, hẻm",Không rõ,1.0,6.0,52.0,82.69,Hà Nội
"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Quan Hoa,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,42.0,79.76,Hà Nội
"Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Thịnh Quang,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,34.0,111.76,Hà Nội
"Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà mặt phố, mặt tiền",Không rõ,1.0,4.0,36.0,116.67,Hà Nội
"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,48.0,100.0,Hà Nội
"Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,1.0,1.0,50.0,50.0,Hà Nội
"Phường Phú La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú La,"Nhà ngõ, hẻm",Đã có sổ,2.0,2.0,43.0,41.86,Hà Nội
"Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tân Mai,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,30.0,73.33,Hà Nội
"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Không rõ,1.0,10.0,42.0,123.81,Hà Nội
"Phường Phúc Xá, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Phúc Xá,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,40.0,80.0,Hà Nội
"Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Minh Khai,"Nhà ngõ, hẻm",Không rõ,1.0,6.0,46.0,95.65,Hà Nội
"Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Trung,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,30.0,96.67,Hà Nội
"Phường Đội Cấn, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Đội Cấn,"Nhà ngõ, hẻm",Không rõ,1.0,4.0,50.0,87.0,Hà Nội
"Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Mai Dịch,"Nhà ngõ, hẻm",Không rõ,1.0,4.0,39.0,94.87,Hà Nội
"Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Mai Dịch,"Nhà mặt phố, mặt tiền",Không rõ,1.0,4.0,35.0,134.29,Hà Nội
"Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Trung,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,33.0,96.97,Hà Nội
"Phường Khương Mai, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Mai,"Nhà mặt phố, mặt tiền",Không rõ,1.0,5.0,43.0,69.77,Hà Nội
"Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Phú Đô,"Nhà ngõ, hẻm",Đã có sổ,1.0,3.0,27.0,81.48,Hà Nội
"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy,"Nhà ngõ, hẻm",Đã có sổ,1.0,5.0,47.0,106.38,Hà Nội
"Phường Văn Chương, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Văn Chương,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,45.0,115.56,Hà Nội
"Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,35.0,101.43,Hà Nội
"Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Ngọc Thụy,"Nhà ngõ, hẻm",Đã có sổ,2.0,4.0,130.0,33.85,Hà Nội
"Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,70.0,78.57,Hà Nội
"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,60.0,106.67,Hà Nội
"Phường Yết Kiêu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yết Kiêu,"Nhà mặt phố, mặt tiền",Không rõ,1.0,3.0,30.0,98.33,Hà Nội
"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Quan Hoa,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,33.0,87.88,Hà Nội
"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hoà,"Nhà mặt phố, mặt tiền",Đã có sổ,7.0,11.0,43.0,179.07,Hà Nội
"Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà mặt phố, mặt tiền",Không rõ,1.0,4.0,45.0,77.78,Hà Nội
"Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Mai Dịch,"Nhà ngõ, hẻm",Không rõ,1.0,3.0,45.0,116.67,Hà Nội
"Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Thịnh Quang,"Nhà ngõ, hẻm",Đã có sổ,5.0,5.0,70.0,137.86,Hà Nội
